,Codigo Web,Titulo,Barrio,Barrio Catastral,Precio venta,Precio arriendo,Area construida,Area privada,Estrato,Habitaciones,Parqueaderos,Banos,Antiguedad,Interior,Exterior,Zona,Sector,Long,Lat,Direccion,Url
88,9859-M4209815,"Apartamento en Arriendo, CEDRITOS",CEDRITOS,,,$2.000.000,48,48 ,4,1,1,1,Entre 5 y 10 años,Citófonos@Tipo de cortinas con velos@Parqueadero cubierto@Instalación de gas natural@Closets 0@Piso 1@Calentador no tiene@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 0@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 10 m²@Ascensor@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón balcón@Vigilancia 24hrs@,Salón comunal@Zona para niños@Zonas verdes@,Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.04501,4.7295637,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-1-habitaciones-1-banos-1-garajes/9859-M4209815
89,3553-M4150271,"Apartamento en Arriendo, Chapinero",Chapinero,,,$5.200.000,106.05,106.05 ,6,3,2,2,Más de 20 años,Citófonos@Parqueadero cubierto@Zona de lavandería@Piso 3@Calentador gas@Tipo de cocina en u@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 26.66 m²@Ascensor@Número de Ascensores 1@Terraza/Balcón terraza@Vigilancia 24hrs@,Zona de BBQ@,Cerca colegios / universidades@Cerca parques@Sobre vía secundaria@,-74.05352,4.6515803,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acacias-3-habitaciones-2-banos-2-garajes/3553-M4150271
90,15740-M4327209,"Apartamento en Arriendo, Asdesillas",Asdesillas,,,$3.000.000,82,82 ,2,3,1,3,Entre 0 y 5 años,Apto para niños@Citófonos@Tipo de cortinas ninguna@Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Closets 3@Piso 2@Permite mascotas@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 0@Tipo de estufa mixta@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas porcelanato@Tipo de piso en comedor porcelanato@Tipo de piso en estudio porcelanato@Tipo de piso en sala porcelanato@Vista exterior@,Area Terraza/Balcón 82 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Vista panorámica@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón balcón@Vigilancia 0@,,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-sabaneta-asdesillas-3-habitaciones-3-banos-1-garajes/15740-M4327209
91,3038-M4475492,"Apartamento en Arriendo, LA TRINIDAD",LA TRINIDAD,,,$1.100.000,80,80 ,3,2,,2,Entre 10 y 20 años,Apto para niños@Citófonos@Hall de alcobas@Equipado / amoblado@Zona de lavandería@Instalación de gas natural@Closets 2@Piso 3@Se permite fumar@Permite mascotas@Calentador electrico@Tipo de cocina isla@Tipo de comedor sala comedor@Deposito 0@Tipo de estufa gas@Tipo acabado de piso baldosa@Tipo de piso en alcobas baldosa@Tipo de piso en comedor baldosa@Tipo de piso en estudio baldosa@Tipo de piso en sala baldosa@Vista exterior@,Circuito cerrado de TV@Vista panorámica@Número de Ascensores 0@,Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,-74.11825,4.626652,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-trinidad-2-habitaciones-2-banos/3038-M4475492
92,3038-M4475519,"Apartamento en Arriendo, LA TRINIDAD",LA TRINIDAD,,,$1.300.000,80,80 ,3,2,,2,Entre 10 y 20 años,Apto para niños@Citófonos@Estudio o biblioteca@Hall de alcobas@Equipado / amoblado@Zona de lavandería@Instalación de gas natural@Closets 2@Piso 2@Se permite fumar@Permite mascotas@Calentador electrico@Tipo de cocina isla@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo acabado de piso baldosa@Tipo de piso en alcobas baldosa@Tipo de piso en comedor baldosa@Tipo de piso en estudio baldosa@Tipo de piso en sala baldosa@Vista exterior@,Circuito cerrado de TV@Vista panorámica@Número de Ascensores 0@,Zona para niños@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,-74.11825,4.626652,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-trinidad-2-habitaciones-2-banos/3038-M4475519
93,3553-M4472776,"Apartamento en Arriendo, EL REFUGIO ALTO",EL REFUGIO ALTO,,,$6.400.000,270,270 ,6,3,2,4,Más de 20 años,Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Zona de lavandería@Instalación de gas natural@Piso 1@Calentador gas@Tipo de cocina en u@Tipo de comedor comedor independiente@Deposito 0@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo de piso en alcobas alfombra@Tipo de piso en comedor madera@Tipo de piso en estudio madera@Tipo de piso en sala alfombra@Vista exterior@,Acceso para discapacitados@Conjunto cerrado@,,Sobre vía secundaria@,-74.04344,4.66728,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-refugio-3-habitaciones-4-banos-2-garajes/3553-M4472776
94,2808-M4213013,"Apartamento en Arriendo, PINARES",PINARES,,,$2.770.000,98,98 ,5,3,1,2,Más de 20 años,Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Piso 4@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso cerámica@Tipo de piso en alcobas cerámica@Tipo de piso en comedor cerámica@Tipo de piso en sala cerámica@Vista exterior@,Ascensor@Circuito cerrado de TV@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón ninguno@Vigilancia 24hrs@,,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-pereira-pinares-3-habitaciones-2-banos-1-garajes/2808-M4213013
95,11203-M3889892,"Apartamento en Arriendo, LOS ROSALES",LOS ROSALES,,,$12.500.000,255,255 ,6,3,2,4,Más de 20 años,Citófonos@Tipo de cortinas persianas@Estudio o biblioteca@Parqueadero cubierto@Equipado / amoblado@Zona de lavandería@Instalación de gas ninguno@Closets 3@Piso 5@Calentador electrico@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa electrica@Tipo de parqueadero independiente@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 20 m²@Ascensor@Circuito cerrado de TV@Vista panorámica@Número de Ascensores 1@Terraza/Balcón terraza@Vigilancia 24hrs@,Gimnasio@Salón comunal@,Cerca colegios / universidades@Sobre vía secundaria@,-74.04788,4.6583405,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-rosales-3-habitaciones-4-banos-2-garajes/11203-M3889892
96,384-M4455617,"Apartamento en Arriendo, Playa Salguero",Playa Salguero,,,$5.610.111,96.81,96.81 ,6,2,1,3,Entre 5 y 10 años,Aire acondicionado@Citófonos@Cocina integral@Comedor auxiliar@Piso en porcelanato@Vigilancia@Zona de lavandería@Piso 10@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Tipo de estufa gas@Vista exterior@,Ascensor@Circuito cerrado de TV@Piscina@Terraza/Balcón terraza@,Gimnasio@Salón comunal@Zona de BBQ@,,-74.23025,11.190377,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-santa-marta-centro-historico-2-habitaciones-3-banos-1-garajes/384-M4455617
97,374-M4295065,"Apartamento en Arriendo, Chico",Chico,,,$6.900.000,163,163 ,6,3,2,4,Entre 10 y 20 años,Apto para niños@Alarma@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 4@Piso 3@Se permite fumar@Permite mascotas@Calentador gas@Tipo de cocina paralela@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa mixta@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas madera@Tipo de piso en comedor madera@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area Terraza/Balcón 8 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Cuarto para escoltas@Vista panorámica@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón balcón@Vigilancia 24hrs@,Gimnasio@Salón comunal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@,-74.04955,4.6872897,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-3-habitaciones-4-banos-2-garajes/374-M4295065
98,11203-M4203077,"Apartamento en Arriendo, SANTA BARABARA OCCIDENTAL",SANTA BARABARA OCCIDENTAL,,,$2.100.000,56,56 ,5,1,1,2,Entre 10 y 20 años,Citófonos@Tipo de cortinas persianas@Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Closets 1@Piso 5@Calentador gas@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en sala laminado@Vista interior@,Ascensor@Circuito cerrado de TV@Número de Ascensores 1@Terraza/Balcón ninguno@Vigilancia 24hrs@,,Cerca centros comerciales@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.05036,4.701033,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-1-habitaciones-2-banos-1-garajes/11203-M4203077
99,356-M4085124,"Apartamento en Arriendo, MUSEO DEL CHICO",MUSEO DEL CHICO,,,$22.000.000,385,385 ,6,3,2,3,Más de 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Piso 9@Permite mascotas@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Vista exterior@,Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Cuarto para escoltas@Vista panorámica@Número de Ascensores 2@,Cancha(s) de tennis@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca parques@Cerca transporte público@Sobre vía secundaria@,-74.04405,4.674597,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-3-habitaciones-3-banos-2-garajes/356-M4085124
100,523-M2909766,"Apartamento en Arriendo, CHICO",CHICO,,,$20.000.000,380,380 ,6,4,3,5,Entre 5 y 10 años,Apto para niños@Chimenea@Citófonos@Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Piso 99@Permite mascotas@Calentador gas@Tipo de cocina paralela@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas madera@Tipo de piso en comedor madera@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area Terraza/Balcón 40 m²@Ascensor@Piscina@Vista panorámica@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón balcón@Vigilancia 24hrs@,Cancha(s) de tennis@Gimnasio@Salón comunal@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.04755,4.6725893,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-4-habitaciones-5-banos-3-garajes/523-M2909766
101,5545-M4420741,"Apartamento en Arriendo, RINCON DEL CHICO",RINCON DEL CHICO,,,$4.300.000,118,118 ,6,4,2,4,Entre 10 y 20 años,Chimenea@Citófonos@Tipo de cortinas persianas@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Equipado / amoblado@Zona de lavandería@Instalación de gas natural@Closets 4@Piso 7@Permite mascotas@Calentador gas@Tipo de cocina en u@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista interior@,Area Terraza/Balcón 3 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Conjunto cerrado@Número de Ascensores 2@Terraza/Balcón balcón@Vigilancia 24hrs@,Gimnasio@Salón comunal@Zona para niños@,Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.04349,4.6858187,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-escuela-de-infanteria-4-habitaciones-4-banos-2-garajes/5545-M4420741
102,14336-M3922978,Apartamento en Arriendo,,,,$2.300.000,110,110 ,5,3,2,2,Entre 0 y 5 años,Zona de lavandería@Piso 6@,Conjunto cerrado@,,,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-chia-3-habitaciones-2-banos-2-garajes/14336-M3922978
103,3340-M4309548,"Apartamento en Arriendo, SANTA PAULA   MOCHUELO",SANTA PAULA   MOCHUELO,,,$4.800.000,137,130 ,6,3,2,3,Entre 10 y 20 años,Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Closets 3@Piso 3@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero servidumbre@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 1 m²@Ascensor@Circuito cerrado de TV@Número de Ascensores 1@Terraza/Balcón balcón@Vigilancia 24hrs@,Salón comunal@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@,-74.04171,4.6900764,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-3-habitaciones-3-banos-2-garajes/3340-M4309548
104,5255-M4469322,"Apartamento en Arriendo, PARQUE DEL VIRREY",PARQUE DEL VIRREY,,,$6.284.000,121,121 ,5,3,2,3,Entre 0 y 5 años,Apto para niños@Citófonos@Tipo de cortinas persianas@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Closets 4@Piso 6@Se permite fumar@Permite mascotas@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Ascensor@Circuito cerrado de TV@Vista panorámica@Conjunto cerrado@Número de Ascensores 1@Vigilancia 24hrs@,Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.05799,4.673906,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-antiguo-country-3-habitaciones-3-banos-2-garajes/5255-M4469322
105,10139-M4469015,"Apartamento en Arriendo, CABRERA",CABRERA,,,$20.000.000,239,239 ,6,2,3,2,Entre 5 y 10 años,Apto para niños@Citófonos@Cuarto de servicio@Parqueadero cubierto@Hall de alcobas@Zona de lavandería@Instalación de gas natural@Closets 1@Piso 4@Calentador caldera@Tipo de cocina abierta@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas madera@Tipo de piso en comedor madera@Tipo de piso en sala madera@Vista exterior@,Ascensor@Número de Ascensores 2@Terraza/Balcón ninguno@Vigilancia 24hrs@,Salón comunal@,Cerca centros comerciales@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.052,4.6715245,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-cabrera-2-habitaciones-2-banos-3-garajes/10139-M4469015
106,3553-M4096606,"Apartamento en Arriendo, EMAUS",EMAUS,,,$7.700.000,148,148 ,4,3,2,4,Entre 5 y 10 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Piso 2@Se permite fumar@Permite mascotas@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero servidumbre@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista interior@,Area Terraza/Balcón 60 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Número de Ascensores 1@Terraza/Balcón terraza@Vigilancia 24hrs@,Salón comunal@Zona de BBQ@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.05417,4.6509585,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-emaus-3-habitaciones-4-banos-2-garajes/3553-M4096606
107,4969-M4036562,"Apartamento en Arriendo, SANTA BIBIANA",SANTA BIBIANA,,,$7.100.000,160,160 ,6,2,2,3,Entre 5 y 10 años,Apto para niños@Chimenea@Citófonos@Tipo de cortinas pesadas@Parqueadero cubierto@Hall de alcobas@Equipado / amoblado@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 3@Piso 2@Calentador gas@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 60 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Vista panorámica@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón terraza@Vigilancia 24hrs@,Gimnasio@Salón comunal@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.048485,4.6877956,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-3-banos-2-garajes/4969-M4036562
108,217-M4039176,"Apartamento en Arriendo, Cabrera NOGAL",cabrera NOGAL,,,$10.700.000,270,270 ,6,3,3,5,Entre 10 y 20 años,Apto para niños@Chimenea@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Cuarto de servicio@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Jacuzzi@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 4@Piso 14@Calentador caldera@Tipo de cocina en l@Tipo de comedor comedor independiente@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso madera@Tipo de piso en alcobas madera@Tipo de piso en comedor porcelanato@Tipo de piso en estudio madera@Tipo de piso en sala madera@Vista exterior@,Area Terraza/Balcón 8 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Cuarto para escoltas@Vista panorámica@Conjunto cerrado@Número de Ascensores 2@Terraza/Balcón balcón@Vigilancia 24hrs@,Gimnasio@Salón comunal@Zona para niños@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.05364,4.6605177,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-nogal-3-habitaciones-5-banos-3-garajes/217-M4039176
109,898-M4210740,"Apartamento en Arriendo, SANTA BARBARA CENTRAL",SANTA BARBARA CENTRAL,,,$3.000.000,124,124 ,5,3,1,3,Más de 20 años,Apto para niños@Chimenea@Citófonos@Tipo de cortinas pesadas@Estudio o biblioteca@Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Closets 4@Piso 6@Permite mascotas@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas porcelanato@Tipo de piso en comedor porcelanato@Tipo de piso en estudio porcelanato@Tipo de piso en sala porcelanato@Vista interior@,Ascensor@Número de Ascensores 1@Vigilancia 24hrs@,Zona para niños@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.042274,4.698204,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-3-habitaciones-3-banos-1-garajes/898-M4210740
110,2884-M4330213,"Apartamento en Arriendo, Cajica",Cajica,,,$1.200.000,60,60 ,4,3,,2,Entre 5 y 10 años,Citófonos@Estudio o biblioteca@Zona de lavandería@Instalación de gas natural@Piso 3@Permite mascotas@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 0@Tipo de estufa mixta@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista interior@,Conjunto cerrado@Vigilancia 24hrs@,Salón comunal@Zonas verdes@,Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-cajica-cajica-3-habitaciones-2-banos/2884-M4330213
111,15740-M4327244,"Apartamento en Arriendo, Asdesillas",Asdesillas,,,$2.450.000,77,77 ,2,3,1,2,Entre 0 y 5 años,Apto para niños@Citófonos@Tipo de cortinas ninguna@Parqueadero cubierto@Zona de lavandería@Instalación de gas natural@Closets 3@Piso 2@Permite mascotas@Calentador gas@Tipo de cocina lineal@Tipo de comedor sala comedor@Deposito 0@Tipo de estufa mixta@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas porcelanato@Tipo de piso en comedor porcelanato@Tipo de piso en estudio porcelanato@Tipo de piso en sala porcelanato@Vista exterior@,Area Terraza/Balcón 77 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón balcón@Vigilancia 0@,,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,0.0,0.0,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-sabaneta-asdesillas-3-habitaciones-2-banos-1-garajes/15740-M4327244
112,9894-M4326942,"Apartamento en Arriendo, COUNTRY LISBOA",COUNTRY LISBOA,,,$2.400.000,80,80 ,5,2,2,3,Entre 0 y 5 años,Apto para niños@Citófonos@Tipo de cortinas persianas@Estudio o biblioteca@Parqueadero cubierto@Zona de lavandería@Instalación de gas ninguno@Closets 3@Piso 2@Se permite fumar@Permite mascotas@Calentador electrico@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa electrica@Tipo de parqueadero propio@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista interior@,Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Conjunto cerrado@Número de Ascensores 2@Terraza/Balcón ninguno@Vigilancia 24hrs@,Salón comunal@Zona de BBQ@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,-74.033966,4.714581,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-2-habitaciones-3-banos-2-garajes/9894-M4326942
113,2412-M4329543,"Apartamento en Arriendo, EL REFUGIO",EL REFUGIO,,,$24.000.000,620,620 ,6,5,4,5,Entre 10 y 20 años,Chimenea@Estudio o biblioteca@Hall de alcobas@Equipado / amoblado@Zona de lavandería@Instalación de gas natural@Piso 3@Tipo de comedor sala comedor@Tipo de estufa gas@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista interior@,Area Terraza/Balcón 225 m²@Conjunto cerrado@Terraza/Balcón terraza@,Zonas verdes@,Cerca parques@,-74.04385,4.6663938,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-refugio-5-habitaciones-5-banos-4-garajes/2412-M4329543
114,3038-M4475733,"Apartamento en Arriendo, RINCON ANTIGUA",RINCON ANTIGUA,,,$2.500.000,57,57 ,4,1,1,2,Entre 0 y 5 años,Apto para niños@Alarma@Citófonos@Comedor auxiliar@Tipo de cortinas persianas@Parqueadero cubierto@Hall de alcobas@Equipado / amoblado@Puerta seguridad@Sauna / turco@Zona de lavandería@Instalación de gas natural@Closets 2@Piso 3@Se permite fumar@Permite mascotas@Calentador gas@Tipo de cocina paralela@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero independiente@Tipo acabado de piso laminado@Tipo de piso en alcobas laminado@Tipo de piso en comedor laminado@Tipo de piso en estudio laminado@Tipo de piso en sala laminado@Vista exterior@,Area Terraza/Balcón 3 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Cuarto para escoltas@Vista panorámica@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón terraza@Vigilancia 24hrs@,Gimnasio@Salón comunal@Zona de BBQ@Zona para niños@Zonas verdes@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía principal@Sobre vía secundaria@,-74.036934,4.7183805,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-1-habitaciones-2-banos-1-garajes/3038-M4475733
115,315-M4475740,"Apartamento en Arriendo, NUEVA AUTOPISTA NORTE",NUEVA AUTOPISTA NORTE,,,$2.500.000,50,50 ,5,1,1,2,Entre 0 y 5 años,Apto para niños@Citófonos@Comedor auxiliar@Tipo de cortinas con velos@Estudio o biblioteca@Parqueadero cubierto@Hall de alcobas@Equipado / amoblado@Puerta seguridad@Zona de lavandería@Instalación de gas natural@Closets 1@Piso 5@Se permite fumar@Permite mascotas@Calentador gas@Tipo de cocina abierta@Tipo de comedor sala comedor@Deposito 1@Tipo de estufa gas@Tipo de parqueadero propio@Tipo acabado de piso porcelanato@Tipo de piso en alcobas porcelanato@Tipo de piso en comedor porcelanato@Tipo de piso en estudio porcelanato@Tipo de piso en sala porcelanato@Vista exterior@,Area Terraza/Balcón 2 m²@Ascensor@Acceso para discapacitados@Circuito cerrado de TV@Vista panorámica@Conjunto cerrado@Número de Ascensores 1@Terraza/Balcón balcón@Vigilancia 24hrs@,Salón comunal@Zona de BBQ@Zona para niños@,Cerca centros comerciales@Cerca colegios / universidades@Cerca parques@Cerca supermercados@Cerca transporte público@Sobre vía secundaria@,-74.05009,4.722468,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-1-habitaciones-2-banos-1-garajes/315-M4475740
